year,title,type,wiki_id,tvt_id,trope_count
1958,A Night to Remember,film,6524086,381568,44
1958,Vertigo,film,76617,384258,48
1958,Missile to the Moon,film,879006,386918,35
1958,Queen of Outer Space,film,2297409,388248,21
1958,The Big Country,film,30515,388249,28
1958,The Hidden Fortress,film,270759,388251,68
1958,Ice Cold in Alex,film,639729,388253,35
1958,The Long Hot Summer,film,4813288,388254,31
1958,Touch of Evil,film,63504,388255,32
1958,Terror from the Year 5000,film,24903371,388256,19
1958,Attack Of The Puppet People,film,9038322,403323,13
1958,The Last Hurrah,film,11825918,408525,12
1958,The Badlanders,film,5080311,411089,7
1958,Rocket Attack USA,film,38543955,419759,11
1958,Teenage Caveman,film,4794695,435724,10
1958,The Hideous Sun Demon,film,13964642,448693,35
1958,"Another Time, Another Place",film,3759090,456690,38
1958,The Robot vs. The Aztec Mummy,film,11094934,459868,8
1958,A Movie,film,74968,463513,14
1958,It: The Terror From Beyond Space,film,896634,482744,34
1958,The Fly (1958),film,553101,485681,9
1958,Separate Tables,film,18999171,490343,20
1958,The Blob (1958),film,761788,499956,14
1958,The Defiant Ones,film,92642,501300,17
1959,Teenagers from Outer Space,film,1256587,23823,35
1959,The Killer Shrews,film,6551671,303416,16
1959,Plan 9 from Outer Space,film,18491946,325699,75
1959,The Giant Gila Monster,film,5443343,328721,18
1959,Battle in Outer Space,film,5083422,343066,8
1959,Darby O'Gill and the Little People,film,146709,358732,31
1959,Some Like It Hot,film,76366,367847,89
1959,Operation Petticoat,film,934809,375773,23
1959,The Tingler,film,2293612,377569,14
1959,House on Haunted Hill (1959),film,628843,381697,7
1959,Rio Bravo,film,81100,382509,26
1959,North by Northwest,film,73412,384259,92
1959,Anatomy of a Murder,film,92684,388258,50
1959,Girls Town,film,961459,388261,23
1959,The Rebel Set,film,26726510,388262,26
1959,High School Big Shot,film,12233331,388264,11
1959,Last Clear Chance,film,41029118,388265,22
1959,Pillow Talk,film,193862,388268,21
1959,Tiger Bay,film,8772083,388269,50
1959,Third Man on the Mountain,film,15325765,388270,26
1959,North West Frontier,film,2257827,396757,11
1959,On the Beach,film,10705512,400028,12
1959,The Giant Behemoth,film,10133874,401181,23
1959,Pork Chop Hill,film,978631,402759,12
1959,The Shaggy Dog,film,673158,425372,7
1959,Gidget,film,1057284,428483,8
1959,The Angry Red Planet,film,883446,440786,28
1959,The Mummy (1959),film,253834,453372,15
1959,The Alligator People,film,1998691,464189,14
1959,Black Orpheus,film,1214384,469430,15
1959,Invisible Invaders,film,39423991,488959,18
1959,Good Morning,film,1059688,490027,16
1959,Letter Never Sent,film,21595282,495259,15
1960,The Magnificent Seven,film,31556,22514,63
1960,Black Sunday,film,2483209,61533,9
1960,12 to the Moon,film,38543720,253047,38
1960,The League of Gentlemen,film,203993,263039,34
1960,Peeping Tom,film,413949,276085,35
1960,The Leech Woman,film,5667757,297526,52
1960,The Brides of Dracula,film,2093556,304961,24
1960,L'Avventura,film,330874,316096,10
1960,Swiss Family Robinson,film,807979,316249,20
1960,Village of the Damned,film,1721169,318004,24
1960,13 Ghosts,film,1135297,324021,4
1960,The Alamo,film,1343178,324373,36
1960,Five Branded Women,film,26057620,330407,25
1960,Horrors of Spider Island,film,6694303,330435,31
1960,The Apartment,film,43849,338617,41
1960,Psycho,film,23880,346039,138
1960,Spartacus,film,166813,363153,59
1960,Exodus,film,1335380,370011,17
1960,The Amazing Transparent Man,film,6690845,377848,13
1960,Dinosaurus,film,3239974,377850,25
1960,Breathless,film,339526,377852,11
1960,Eyes Without a Face,film,2491582,378379,23
1960,The Little Shop of Horrors,film,325206,378382,39
1960,North To Alaska,film,3747178,378384,19
1960,Ocean's 11,film,154956,378385,14
1960,The Sinister Urge,film,5538370,378386,19
1960,Sink the Bismarck,film,1172173,378387,22
1960,Colossus and the Headhunters,film,3468783,380177,7
1960,Tormented,film,6667989,380181,36
1960,The Wackiest Ship In The Army,film,13075708,429674,9
1960,Primary,film,523357,442602,4
1960,The Virgin Spring,film,1411283,454389,15
1960,Two Women,film,193882,479059,17
1960,The Warped Ones,film,22985747,495035,15
1961,Bloodlust,film,6676241,253022,15
1961,Mr. Sardonicus,film,19476185,297061,8
1961,The Hustler,film,9309429,312566,37
1961,The Beast of Yucca Flats,film,2028297,326982,17
1961,The Phantom Planet,film,14690165,332013,24
1961,The Rebel,film,1371186,335022,6
1961,La Dolce Vita,film,557036,355174,22
1961,West Side Story,film,4608223,360699,101
1961,The Last War,film,5081636,366481,4
1961,"One, Two, Three",film,660343,367048,31
1961,Yojimbo,film,312498,370046,49
1961,The Absent-Minded Professor,film,1440478,379158,31
1961,Invasion of the Neptune Men,film,3389965,379159,22
1961,Last Year at Marienbad,film,157173,379191,14
1961,Mothra,film,3887451,379193,25
1961,Reptilicus,film,1582173,379194,12
1961,Whistle Down the Wind,film,8427501,379196,6
1961,Snow White and the Three Stooges,film,26244289,379197,21
1961,The Curse of the Werewolf,film,2093581,381009,11
1961,Breakfast at Tiffany's,film,51906,388050,47
1961,The Guns of Navarone,film,6984559,409005,116
1961,Victim,film,166186,437131,8
1961,Judgment At Nuremberg,film,92715,452549,10
1961,Divorce Italian Style,film,161874,456861,10
1961,Greyfriars Bobby,film,13993994,459905,9
1961,King of Kings,film,1353277,460947,13
1961,The Human Condition,film,1556356,464139,17
1961,The Misfits,film,1134155,467181,11
1961,Mysterious Island,film,5055826,475703,37
1961,Splendor in the Grass,film,206721,497716,21
1962,The Man Who Shot Liberty Valance,film,434089,16439,58
1962,Almost Angels,film,15283713,282251,20
1962,Jack the Giant Killer,film,9399204,289261,19
1962,The Music Man,film,4845241,303399,60
1962,Dr. No,film,6446053,307148,95
1962,What Ever Happened to Baby Jane?,film,1917925,314587,66
1962,The Brain That Wouldn't Die,film,1771762,316129,34
1962,La Jete,film,18230,316131,14
1962,Carnival of Souls,film,1100688,319309,50
1962,Journey to the Seventh Planet,film,12698909,330546,7
1962,King Kong vs. Godzilla,film,11988,337928,66
1962,Lolita,film,1488066,346050,65
1962,Ride The High Country,film,76301,355421,5
1962,Eegah!,film,967999,360981,20
1962,Cape Fear,film,171029,362671,41
1962,Lawrence of Arabia,film,43452,364888,110
1962,Sanjuro,film,180241,367113,25
1962,The Longest Day,film,1343139,369840,56
1962,First Spaceship on Venus,film,10899890,378380,22
1962,Hatari,film,1955767,378397,23
1962,To Kill a Mockingbird,film,4607980,378498,113
1962,The Magic Sword,film,5660641,379192,50
1962,Captain Clegg,film,4164156,379922,40
1962,Ring of Terror,film,10432695,380010,10
1962,Birdman Of Alcatraz,film,8581231,382806,17
1962,The Manchurian Candidate,film,58147,389120,71
1962,My Son The Hero,film,41702228,409377,10
1962,If A Man Answers,film,15850590,426528,32
1962,Five Weeks in a Balloon,film,32312042,428050,4
1962,Days of Wine and Roses,film,161866,430063,5
1962,State Fair,film,16543425,436618,28
1962,The Exterminating Angel,film,2642594,444079,9
1962,The Phantom of the Opera (1962),film,4029751,445576,15
1962,Knife in the Water,film,1249014,448611,16
1962,The 300 Spartans,film,1830725,464245,9
1962,Hell Is For Heroes,film,4336248,492397,5
1963,Cleopatra,film,4954774,51479,56
1963,Jason and the Argonauts,film,226515,75865,52
1963,Charade,film,899442,226563,33
1963,Atragon,film,3924766,300188,14
1963,"It's a Mad, Mad, Mad, Mad World",film,18952889,313493,86
1963,8,film,318810,314185,37
1963,Blood Feast,film,678080,318207,15
1963,The Crawling Hand,film,5495081,324328,13
1963,How the West Was Won,film,74387,327283,13
1963,The Birds,film,304428,327289,48
1963,Dinner for One,film,238644,327949,21
1963,Les Tontons Flingueurs,film,1349518,334576,33
1963,The Skydivers,film,956994,335756,18
1963,The Great Escape,film,181229,341071,100
1963,McLintock!,film,1471253,342882,33
1963,From Russia with Love,film,6446071,348314,91
1963,One Got Fat,film,6304769,355458,35
1963,The Pink Panther,film,2609169,357182,139
1963,The Nutty Professor,film,587807,366301,54
1963,High And Low,film,867935,380178,19
1963,Contempt,film,1109777,380607,16
1963,The Haunting (1963),film,950929,381705,42
1963,Matango,film,3103765,384414,15
1963,The Day of the Triffids,film,5832380,394898,46
1963,The Terror,film,2513971,395761,5
1963,Dementia 13,film,3815899,407770,20
1963,Shock Corridor,film,76349,422513,23
1963,The Wrong Arm of the Law,film,2179326,441381,20
1963,55 Days at Peking,film,962502,441527,24
1963,Paranoiac,film,2722209,452320,7
1963,The Old Dark House (1963),film,15886920,457954,12
1963,"Yesterday, Today, and Tomorrow",film,3790446,478959,18
1963,Hud,film,161880,482224,20
1963,The Leopard,film,4463477,492755,26
1964,A Hard Day's Night,film,248601,13573,22
1964,Lemonade Joe,film,1463335,309632,66
1964,Ghidorah The Three Headed Monster,film,570263,311212,49
1964,Dr. Strangelove,film,8695,311832,163
1964,Two Thousand Maniacs!,film,3327237,312320,24
1964,Blood and Black Lace,film,2010907,314228,7
1964,Mothra vs. Godzilla,film,570269,319819,32
1964,Zorba The Greek,film,45606,322795,7
1964,The Creeping Terror,film,1853795,324362,23
1964,Onibaba,film,2854839,326014,13
1964,Devil Doll,film,7088713,327860,24
1964,Teen-Age Strangler,film,10970123,328409,16
1964,The Horror of Party Beach,film,5056637,330436,31
1964,Topkapi,film,118569,335511,11
1964,Dogora,film,5343273,337178,5
1964,Goldfinger,film,6322029,348085,65
1964,Mary Poppins,film,77856,359276,86
1964,The Last Man on Earth,film,3947408,362654,12
1964,Fantmas,film,9764248,374250,40
1964,Kwaidan,film,1268511,378610,19
1964,The Starfighters,film,4260440,378734,14
1964,The Incredible Mr Limpet,film,1416638,380187,30
1964,The Incredibly Strange Creatures Who Stopped Living And Became Mixed-Up Zombies,film,961542,380190,27
1964,Santa Claus Conquers the Martians,film,143259,380192,50
1964,7 Faces of Dr. Lao,film,2301060,380194,48
1964,Zulu,film,845974,380195,41
1964,Marnie,film,264851,380196,15
1964,Kitten With a Whip,film,4155651,380378,14
1964,It Happened Here,film,980439,381375,24
1964,The World Of Henry Orient,film,3683823,386175,22
1964,Father Goose,film,2001498,386577,19
1964,Seven Days in May,film,297431,409070,29
1964,Culloden,film,833042,431949,16
1964,Becket,film,7837396,434156,21
1964,The Curse of the Mummy's Tomb,film,4311587,446996,14
1964,The Gorgon,film,2093270,448674,16
1964,What A Way To Go!,film,1682270,461004,14
1964,Fail Safe,film,123464,462404,25
1964,My Fair Lady,film,4836072,471993,108
1964,The Masque of the Red Death,film,4196905,486142,44
1964,Robinson Crusoe On Mars,film,1680070,488231,24
1964,Hercules Against The Moon Men,film,2584970,490674,10
1964,Carry On Cleo,film,733657,494648,10
1965,The Greatest Story Ever Told,film,327427,35323,14
1965,Help!,film,3869329,311416,79
1965,What's New Pussycat?,film,1415904,316351,24
1965,Monster A-Go Go,film,1657928,330759,17
1965,Invasion Of Astro Monster,film,570258,337437,13
1965,Frankenstein Conquers The World,film,1853749,338133,17
1965,Ship of Fools,film,669546,344142,6
1965,That Darn Cat!,film,1204699,348083,13
1965,Thunderball,film,6152265,348886,105
1965,Repulsion,film,1001142,354148,18
1965,Dr. Who and the Daleks,film,359005,354376,11
1965,The War Lord,film,1166394,357751,45
1965,Major Dundee,film,2539874,363984,27
1965,The Sound of Music,film,4836239,371039,115
1965,The Agony And The Ecstasy,film,2571821,380371,16
1965,Battle of the Bulge,film,961659,380372,23
1965,Cat Ballou,film,161882,380373,23
1965,"Faster, Pussycat! Kill! Kill!",film,773501,380374,23
1965,The Great Race,film,265891,380375,134
1965,The Hallelujah Trail,film,2051395,380376,25
1965,The Ipcress File,film,9378574,380377,18
1965,A Patch Of Blue,film,177740,380380,11
1965,Shenandoah,film,2003410,380381,15
1965,Those Magnificent Men in Their Flying Machines,film,586023,380382,39
1965,Village of the Giants,film,2433724,380383,22
1965,Von Ryan's Express,film,1220079,380384,18
1965,The Flight Of The Phoenix (1965),film,5667453,380388,56
1965,The Naked Prey,film,8414188,381376,5
1965,Viva Maria!,film,9587551,384545,39
1965,The Human Duplicators,film,13659818,391035,11
1965,The War Game,film,37068,391075,32
1965,The Satan Bug,film,2184393,399590,34
1965,The Saragossa Manuscript,film,2593578,399897,22
1965,Monsters Crash the Pajama Party,film,24862266,421276,16
1965,The Cincinnati Kid,film,1949083,429076,16
1965,Black Sabbath,film,1004972,430190,7
1965,36 Hours (1965),film,3899170,441041,14
1965,In Harm's Way,film,935194,443663,12
1965,Genghis Khan,film,12995295,443973,14
1965,Time Piece,film,40803265,456485,11
1965,The Shop On Main Street,film,214324,465590,14
1965,Alphaville,film,143952,472196,12
1965,Operation Y and Shurik's Other Adventures,film,11471331,489145,25
1965,Mirage (1965),film,14833861,498289,15
1966,The Oscar,film,11410269,53595,8
1966,Persona,film,667945,71156,8
1966,Circus of Fear,film,5376856,296868,5
1966,"The Good, the Bad and the Ugly",film,31557,312728,72
1966,The Elusive Avengers,film,1624537,313638,40
1966,Island of Terror,film,2524297,330567,38
1966,"\Manos\"" The Hands of Fate""",film,246355,330760,79
1966,Red Zone Cuba,film,2387930,335755,43
1966,The Plague of the Zombies,film,1829448,339372,8
1966,Gamera Vs Barugon,film,3632060,340327,20
1966,The Projected Man,film,3865269,347995,12
1966,Closely Watched Trains,film,2571294,348606,30
1966,Daleks' Invasion Earth: 2150 A.D.,film,359014,354377,18
1966,Fahrenheit 451,film,3949692,355753,65
1966,Is Paris Burning?,film,5257371,371276,16
1966,Lord Love A Duck,film,16089223,373056,7
1966,The Singing Nun,film,12375241,373589,20
1966,Funeral in Berlin,film,9155539,374029,9
1966,La Grande Vadrouille,film,3398681,375885,32
1966,Don't Lose Your Head,film,3737477,377846,61
1966,Secret Agent Super Dragon,film,14235369,378737,24
1966,A Bullet For The General,film,4241755,378864,22
1966,Agent for H.A.R.M.,film,4642099,380370,28
1966,Andrei Rublev,film,1411169,381370,20
1966,The Battle of Algiers,film,9944484,381371,36
1966,How To Steal A Million,film,1627058,381374,14
1966,Our Man Flint,film,842974,381377,6
1966,The Sand Pebbles,film,98508,381378,22
1966,Torn Curtain,film,1556135,381380,5
1966,"What's Up, Tiger Lily?",film,1620938,381381,13
1966,The Wild World of Batwoman,film,20168100,381382,39
1966,"The Russians Are Coming, the Russians Are Coming",film,98506,381384,31
1966,Dracula: Prince of Darkness,film,2091800,387319,32
1966,The Sword Of Doom,film,1358704,399442,21
1966,Red Beard,film,235331,407818,9
1966,Lt Robin Crusoe USN,film,12127937,411357,17
1966,Follow Me Boys,film,3709021,415331,7
1966,Alfie,film,98503,415542,8
1966,The Blue Max,film,1198597,415558,17
1966,The Fortune Cookie,film,1364070,434307,8
1966,The Christmas That Almost Wasn't,film,11853416,445751,14
1966,Seconds,film,3733842,447382,15
1966,The Man Called Flintstone,film,2031886,452024,22
1966,The Trouble With Angels,film,2957732,459394,14
1966,The Ugly Dachshund,film,5060231,461860,8
1966,One Million Years BC,film,570428,479074,42
1966,Tokyo Drifter,film,2292441,497757,5
1967,Bonnie and Clyde,film,68245,76721,37
1967,Point Blank,film,1449256,278752,22
1967,Valley of the Dolls,film,11612413,285839,12
1967,Don't Look Back,film,73437,294734,14
1967,The Incident,film,12515229,311636,4
1967,Guess Who's Coming to Dinner,film,70647,313469,22
1967,The President's Analyst,film,3396829,314806,20
1967,Danger Death Ray,film,3468976,316133,22
1967,The Deadly Bees,film,6234248,324956,26
1967,The Fearless Vampire Killers,film,1353086,328035,46
1967,Son of Godzilla,film,11993,338783,24
1967,Gamera VS Gyaos,film,3639599,340729,12
1967,You Only Live Twice,film,5078515,348885,58
1967,The Graduate,film,29942,354765,43
1967,Casino Royale (1967),film,2461592,370778,39
1967,Doctor Dolittle,film,99015,374438,27
1967,Blowup,film,448385,381372,16
1967,Bedazzled (1967),film,685440,381392,29
1967,Catalina Caper,film,10970272,381407,24
1967,Cool Hand Luke,film,161897,381408,30
1967,The Dirty Dozen,film,309070,381410,62
1967,Fitzwilly,film,8745856,381411,5
1967,In the Heat of the Night,film,1715414,381416,27
1967,Thoroughly Modern Millie,film,711970,381421,52
1967,To Sir With Love,film,182737,381423,17
1967,Wild Rebels,film,8671750,381425,19
1967,Wait Until Dark,film,19755481,420423,41
1967,One-Armed Swordsman,film,1700148,431708,10
1967,The Mummy's Shroud,film,4565249,453391,10
1967,Chimes At Midnight,film,2507217,475949,15
1967,"Kidnapping, Caucasian Style",film,9402549,488400,26
1967,Branded To Kill,film,475482,496428,12
